FPS: 8.546496, (0.173980, 0.187378)
FPS: 8.620242, (0.222237, 0.180119)
FPS: 8.474077, (0.242642, 0.175935)
FPS: 8.546496, (0.292409, 0.182179)
FPS: 8.546496, (0.297226, 0.181953)
FPS: 8.620242, (0.318082, 0.199658)
FPS: 8.474077, (0.380509, 0.232950)
FPS: 8.474069, (0.396475, 0.261303)
FPS: 8.332845, (0.455412, 0.309435)
FPS: 8.402944, (0.472479, 0.343728)
FPS: 8.332845, (0.536008, 0.420621)
FPS: 8.263988, (0.550563, 0.449091)
FPS: 8.402867, (0.581517, 0.467039)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.620172, (0.657331, 0.537151)
FPS: 8.474077, (0.629763, 0.519148)
FPS: 8.402867, (0.615037, 0.493874)
FPS: 8.263979, (0.577566, 0.422065)
FPS: 8.332919, (0.549328, 0.373362)
FPS: 8.474077, (0.530292, 0.322841)
FPS: 8.402867, (0.472180, 0.280338)
FPS: 8.474069, (0.469315, 0.259679)
FPS: 8.546575, (0.453965, 0.237188)
FPS: 8.402867, (0.411795, 0.221783)
FPS: 8.546496, (0.391863, 0.213870)
FPS: 8.546496, (0.370920, 0.207450)
FPS: 8.546566, (0.341030, 0.212359)
FPS: 8.474077, (0.309532, 0.229166)
FPS: 8.474069, (0.303523, 0.230712)
FPS: 8.402867, (0.265331, 0.255661)
FPS: 8.546575, (0.228473, 0.297589)
FPS: 8.474069, (0.225193, 0.304835)
FPS: 8.402867, (0.199658, 0.346403)
FPS: 8.402867, (0.161291, 0.403665)
FPS: 8.474146, (0.154806, 0.427294)
FPS: 8.332853, (0.131942, 0.481168)
FPS: 8.332845, (0.106147, 0.540177)
FPS: 8.474069, (0.096142, 0.586299)
FPS: 8.546505, (0.093468, 0.598528)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.695201, (0.054104, 0.653274)
FPS: 8.546496, (0.043697, 0.669376)
FPS: 8.474077, (0.000000, 0.000000)
FPS: 8.620172, (0.026677, 0.713341)
FPS: 8.546566, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620163, (0.027568, 0.590817)
FPS: 8.620242, (0.027758, 0.572335)
FPS: 8.546505, (0.030924, 0.553827)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695120, (0.023386, 0.428993)
FPS: 8.546575, (0.022137, 0.413189)
FPS: 8.546496, (0.022069, 0.403098)
FPS: 8.546496, (0.022867, 0.399626)
FPS: 8.620242, (0.023049, 0.399997)
FPS: 8.546496, (0.022898, 0.403538)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.620242, (0.022448, 0.426384)
FPS: 8.546496, (0.022542, 0.414554)
FPS: 8.546496, (0.026616, 0.405045)
FPS: 8.620252, (0.032407, 0.398874)
FPS: 8.474069, (0.090736, 0.280500)
FPS: 8.620172, (0.091111, 0.270196)
FPS: 8.546496, (0.104604, 0.250315)
FPS: 8.546575, (0.145453, 0.221871)
FPS: 8.474069, (0.166176, 0.197477)
FPS: 8.546496, (0.188506, 0.187851)
FPS: 8.620242, (0.217368, 0.178422)
FPS: 8.546496, (0.246899, 0.174090)
FPS: 8.546505, (0.287147, 0.172256)
FPS: 8.620242, (0.316769, 0.191047)
FPS: 8.546496, (0.346261, 0.206366)
FPS: 8.620172, (0.383599, 0.230041)
FPS: 8.402935, (0.388829, 0.242192)
FPS: 8.332845, (0.456667, 0.307074)
FPS: 8.474077, (0.478294, 0.346508)
FPS: 8.402867, (0.536063, 0.417839)
FPS: 8.332845, (0.542762, 0.429474)
FPS: 8.332845, (0.580077, 0.469729)
FPS: 8.474146, (0.586788, 0.506895)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.620172, (0.589892, 0.493695)
FPS: 8.546496, (0.585856, 0.459067)
FPS: 8.474146, (0.559159, 0.408723)
FPS: 8.263979, (0.536768, 0.355212)
FPS: 8.332853, (0.529247, 0.332738)
FPS: 8.474069, (0.473607, 0.269128)
FPS: 8.402867, (0.456845, 0.230115)
FPS: 8.402944, (0.401477, 0.170531)
FPS: 8.332845, (0.383484, 0.155268)
FPS: 8.474069, (0.380205, 0.146795)
FPS: 8.332853, (0.330654, 0.125902)
FPS: 8.474069, (0.298723, 0.116520)
FPS: 8.546575, (0.296325, 0.114064)
FPS: 8.474069, (0.248122, 0.119433)
FPS: 8.474077, (0.220844, 0.126369)
FPS: 8.546496, (0.200556, 0.141261)
FPS: 8.546575, (0.173226, 0.162161)
FPS: 8.474069, (0.157413, 0.169654)
FPS: 8.546496, (0.145214, 0.208579)
FPS: 8.474146, (0.103107, 0.246265)
FPS: 8.546496, (0.092577, 0.273075)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.695201, (0.039309, 0.364330)
FPS: 8.546496, (0.025628, 0.399755)
FPS: 8.474077, (0.023443, 0.401589)
FPS: 8.620172, (0.022687, 0.402665)
FPS: 8.474146, (0.022697, 0.402520)
FPS: 8.620163, (0.022874, 0.402394)
FPS: 8.620172, (0.022806, 0.401632)
FPS: 8.546575, (0.022180, 0.400986)
FPS: 8.546496, (0.021741, 0.400617)
FPS: 8.546496, (0.021724, 0.400835)
FPS: 8.474146, (0.022158, 0.401904)
FPS: 8.546496, (0.022150, 0.405508)
FPS: 8.546496, (0.021812, 0.410962)
FPS: 8.546575, (0.021880, 0.419169)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620252, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.771392, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.546505, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.620163, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620252, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.695120, (0.000000, 0.000000)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.695201, (0.803160, 0.718117)
FPS: 8.546496, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695201, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.620172, (0.000000, 0.000000)
FPS: 8.695191, (0.000000, 0.000000)
FPS: 8.695128, (0.000000, 0.000000)
FPS: 8.620242, (0.568732, 0.272794)
FPS: 8.546496, (0.562865, 0.269892)
FPS: 8.546496, (0.559239, 0.266998)
FPS: 8.620242, (0.000000, 0.000000)
FPS: 8.620172, (0.657252, 0.645304)
FPS: 8.546496, (0.722102, 0.652256)
FPS: 8.546575, (0.655010, 0.644949)
FPS: 8.546496, (0.654688, 0.644962)
FPS: 8.546496, (0.654687, 0.645488)
FPS: 8.546566, (0.655797, 0.647024)
FPS: 8.474077, (0.575653, 0.427535)
